_class_name,_created_at,_object_id,_updated_at,areaName,locationName,projectName
Project,2014-06-16T13:01:01.696Z,TvnjiR7dU9,2014-06-16T13:01:28.530Z,Waiopae_v4_East,Maui,14-501 Apple
Project,2014-06-16T13:01:10.200Z,Z6Nx7lrmpZ,2014-06-16T13:01:32.863Z,Waiopae_v4_West,Maui,14-501 Apple
Project,2014-06-16T13:01:51.108Z,bIbZ5JscPI,2014-06-16T13:02:01.267Z,Portal_v2,Yosemite,14-501 Apple
Project,2014-06-16T13:02:22.608Z,zt1KZqjwf9,2014-06-16T13:03:24.112Z,Castle,Neuschwanstein_Castle,14-501 Apple (AFOC)
Project,2014-06-16T13:02:27.005Z,bn8A4KJ4CQ,2014-06-16T13:03:24.779Z,East_Alps,Neuschwanstein_Castle,14-501 Apple (AFOC)
Project,2014-06-16T13:02:33.045Z,N1iil9AwEY,2014-06-16T13:03:25.400Z,North_Schwangau,Neuschwanstein_Castle,14-501 Apple (AFOC)
Project,2014-06-16T13:02:48.415Z,TObat3QFws,2014-06-16T13:03:26.192Z,South_Lech,Neuschwanstein_Castle,14-501 Apple (AFOC)
Project,2014-06-16T13:04:25.740Z,xDVvgc1Ve7,2014-06-16T13:05:40.135Z,Arlington_Heights,Chicago,14-501 Apple
Project,2014-06-16T13:04:30.189Z,TFbekjv8In,2014-06-16T13:05:40.596Z,Crystal_Lake,Chicago,14-501 Apple
Project,2014-06-16T13:04:38.576Z,sirU6Gw7NV,2014-06-16T13:05:42.492Z,McHenry,Chicago,14-501 Apple
Project,2014-06-16T13:04:44.414Z,mQxyW0bGrq,2014-06-16T13:05:43.215Z,Mundelein,Chicago,14-501 Apple
Project,2014-06-16T13:04:48.042Z,mfO1b6sitL,2014-06-16T13:05:43.453Z,Naperville,Chicago,14-501 Apple
Project,2014-06-16T13:04:55.152Z,dDwtMEyyoe,2014-06-16T13:05:43.933Z,Tinley_Park,Chicago,14-501 Apple
Project,2014-06-16T13:05:19.530Z,TS9gPeIEST,2014-06-16T13:05:44.427Z,Waukegan,Chicago,14-501 Apple
Project,2014-06-16T15:21:13.523Z,8IUsL86k35,2014-06-16T15:22:23.611Z,Emigration_Caynon,Salt_Lake_City,14-501 Apple
Project,2014-06-16T15:21:31.147Z,xNOr8TeWSO,2014-06-16T15:22:22.000Z,North_Snyderville_Basin,Salt_Lake_City,14-501 Apple
Project,2014-06-06T12:36:02.439Z,9i3ogf6yHS,2014-06-06T12:43:57.435Z,Canton,Detroit,14-501 Apple
Project,2014-06-16T15:21:58.843Z,jdVEOA6T2i,2014-06-16T15:22:12.648Z,Alta,Salt_Lake_City,14-501 Apple
Project,2014-06-16T15:22:05.728Z,v84ZuPOZ03,2014-06-16T15:22:14.523Z,Heber_City,Salt_Lake_City,14-501 Apple
Project,2014-06-16T20:26:47.550Z,ESQMNGdjnK,2014-06-16T20:27:00.449Z,DesPlaines,Illinois,14-543
Project,2014-06-17T12:50:46.353Z,X4M74mvwoP,2014-06-24T12:34:50.920Z,Mannheim_v6,Mannheim,14-501 Apple (AFOC)
Project,2014-06-17T12:50:51.332Z,EePmlwhDIJ,2014-06-24T12:35:48.537Z,Walldorf,Mannheim,14-501 Apple (AFOC)
Project,2014-06-17T14:49:01.162Z,dODeUSx0tp,2014-06-17T14:49:18.233Z,Rainbow_Point,Bryce_Canyon,14-501 Apple
Project,2014-06-17T19:11:52.738Z,Oxsh6ormvE,2014-06-17T19:12:33.930Z,Brentwood_Bay,Victoria,14-501 Apple
Project,2014-06-17T19:11:58.477Z,ZkTVHDPBGh,2014-06-17T19:12:34.283Z,Goldstream_v2,Victoria,14-501 Apple
Project,2014-06-17T19:12:03.652Z,YBzODPBaMc,2014-06-17T19:12:34.621Z,Metchosin_v2,Victoria,14-501 Apple
Project,2014-06-17T19:12:07.118Z,205UMABxFI,2014-06-17T19:12:34.956Z,Millstream,Victoria,14-501 Apple
Project,2014-06-17T19:12:17.097Z,1HSWfw4A5r,2014-06-17T19:12:35.576Z,Victoria_v2,Victoria,14-501 Apple
Project,2014-06-18T12:21:42.343Z,Pj5Y6HSR0v,2014-06-18T12:22:08.447Z,Cumberland,Ottawa,14-501 Apple
Project,2014-06-18T12:23:12.120Z,HYyotEVSiq,2014-06-18T12:23:54.644Z,Brentwood_Bay,Victoria,14-501 Apple
Project,2014-06-18T12:23:17.441Z,TQh331CScF,2014-06-18T12:23:55.021Z,Goldstream_v2,Victoria,14-501 Apple
Project,2014-06-18T12:23:25.772Z,pUZ7WEuVSW,2014-06-18T12:23:55.391Z,Metchosin_v2,Victoria,14-501 Apple
Project,2014-06-09T12:51:47.443Z,XCxCF5wLMi,2014-06-09T12:52:27.294Z,Blossom,Buffalo,14-501 Apple
Project,2014-06-19T12:48:52.467Z,aZ3tfedkxz,2014-06-19T12:49:39.982Z,Prague_Airport,Prague,14-501 Apple (AFOC)
Project,2014-06-19T12:49:02.349Z,MaExU9M8el,2014-06-19T12:49:38.226Z,Prague_Airport_v2,Prague,14-501 Apple (AFOC)
Project,2014-06-19T12:49:07.260Z,8uZPjxcL60,2014-06-19T12:49:37.655Z,Prague_North,Prague,14-501 Apple (AFOC)
Project,2014-06-20T13:57:52.103Z,oAUJZpGmOW,2014-06-20T13:58:22.918Z,Levis_Stadium,San_Francisco,14-501 Apple
Project,2014-06-20T13:57:58.406Z,sqMlbYLFVu,2014-06-20T13:58:24.603Z,Sap_Center,San_Francisco,14-501 Apple
Project,2014-06-20T18:27:38.747Z,2pyXrG6czW,2014-06-20T18:27:47.455Z,Sheenwater_v2,Buffalo,14-501 Apple
Project,2014-06-23T13:09:27.920Z,xLZnOJeZh5,2014-06-23T13:10:08.643Z,Bridger_Jack_Mesa,Arches,14-501 Apple
Project,2014-06-23T13:09:31.381Z,8R2IZKXfSG,2014-06-23T13:10:09.024Z,Elephant_Butte,Arches,14-501 Apple
Project,2014-06-23T13:09:49.094Z,Sy1Yme4JjU,2014-06-23T13:10:09.797Z,Monitor_Butte,Arches,14-501 Apple
Project,2014-06-23T13:09:55.809Z,Kvbjm7jCA2,2014-06-23T13:10:11.311Z,Round_Mountain,Arches,14-501 Apple
Project,2014-06-23T18:39:54.751Z,e2dhQ4w1i0,2014-06-23T18:40:40.549Z,Clarington,Toronto,14-501 Apple
Project,2014-06-23T18:40:19.489Z,6EReRdAyY1,2014-06-23T18:40:43.913Z,Stoney_Creek,Toronto,14-501 Apple
Project,2014-06-24T12:48:40.565Z,PEzX2h6Q9j,2014-06-24T12:49:36.405Z,Grandview_v2,Kansas_City,14-501 Apple
Project,2014-06-24T12:48:46.625Z,kPHqTIMqiq,2014-06-24T12:49:37.184Z,Independence,Kansas_City,14-501 Apple
Project,2014-06-24T12:49:08.778Z,UikYQnGfsP,2014-06-24T12:49:40.174Z,Weatherby_Lake,Kansas_City,14-501 Apple
Project,2014-06-25T11:50:10.720Z,a6aQKMk0o6,2014-06-25T11:51:32.777Z,Candlestick_Tower,Canyonlands,14-501 Apple
Project,2014-06-25T11:50:23.628Z,sPwhco7RJZ,2014-06-25T11:51:33.844Z,Jackson_Ridge,Canyonlands,14-501 Apple
Project,2014-06-25T11:50:38.613Z,fkf3lUCPpt,2014-06-25T11:51:35.748Z,Pyramid_Butte,Canyonlands,14-501 Apple
Project,2014-06-25T11:50:50.268Z,1F3094EdJJ,2014-06-25T11:51:39.055Z,Seven_Sisters,Canyonlands,14-501 Apple
Project,2014-06-25T17:32:53.795Z,KNfdR6PRSR,2014-06-25T17:33:03.167Z,Prague_cc_V2,Prague,14-501 Apple (AFOC)
Project,2014-06-25T17:33:35.154Z,8M8apC2dP9,2014-06-25T17:33:57.694Z,Gothenburg_v2,Gothenburg,14-501 Apple (AFOC)
Project,2014-06-26T15:38:38.428Z,UMHtPuUz2d,2014-06-26T15:38:51.877Z,Niagara_v2,Buffalo,14-501 Apple
Project,2014-06-26T15:41:21.032Z,awpJ7JPDVe,2014-06-26T15:41:39.052Z,Sherwood_Park,Edmonton,14-501 Apple
Project,2014-06-16T13:05:19.530Z,TS9gPeIEST,2014-06-16T13:05:44.427Z,Waukegan,Chicago,14-501 Apple
Project,2014-07-02T12:35:23.815Z,nesPbun1d1,2014-07-02T12:35:48.690Z,Best,Eindhoven,14-501 Apple (AFOC)
Project,2014-07-03T13:27:19.509Z,j7xPx83KiK,2014-07-07T19:25:43.881Z,Lac_Beauport,Quebec_Levis,14-501 Apple
Project,2014-07-03T13:27:20.820Z,MftuDuGLga,2014-07-07T19:25:41.998Z,Levis,Quebec_Levis,14-501 Apple
Project,2014-07-03T13:27:23.998Z,amUK5sdxlB,2014-07-07T19:25:41.601Z,Mont_Belair,Quebec_Levis,14-501 Apple
Project,2014-07-07T19:22:10.093Z,ouOIPhTWkj,2014-07-07T19:22:37.223Z,Karlsruche_CC,Karlsruche,14-501 Apple (AFOC)
Project,2014-07-07T19:23:16.214Z,eClv7n3WaX,2014-07-07T19:23:58.102Z,San_Francisco_v2,San_Francisco,14-501 Apple
Project,2014-07-07T19:23:19.985Z,pb9o7Ev0kL,2014-07-07T19:23:58.488Z,SF_CC,San_Francisco,14-501 Apple
Project,2014-06-17T13:51:10.940Z,f881pEPEhi,2014-06-17T17:21:06.504Z,Rainbow_Bridge,Rainbow_Bridge,14-501 Apple
Project,2014-06-17T14:49:01.162Z,dODeUSx0tp,2014-06-17T14:49:18.233Z,Rainbow_Point,Bryce_Canyon,14-501 Apple
Project,2014-07-10T12:05:40.365Z,rjsYJKWNrR,2014-07-10T12:06:11.132Z,Chualar,King_City,14-501 Apple
Project,2014-07-10T12:06:43.856Z,k8RAp92NHb,2014-07-10T12:06:59.162Z,Hwy_25,Pinnacles,14-501 Apple
Project,2014-07-10T12:06:48.925Z,ISMfqnJLXk,2014-07-10T12:06:59.665Z,Plateau,Pinnacles,14-501 Apple
Project,2014-06-18T12:23:12.120Z,HYyotEVSiq,2014-06-18T12:23:54.644Z,Brentwood_Bay,Victoria,14-501 Apple
Project,2014-07-14T11:58:17.699Z,4Gv3vUYceF,2014-07-14T11:59:48.778Z,Cimarron,Black_Caynon,14-501 Apple
Project,2014-07-14T11:58:30.033Z,DTMLASOp8J,2014-07-14T11:58:51.746Z,Route_50,Black_Caynon,14-501 Apple
Project,2014-07-14T11:58:34.820Z,tYzbpVzSpW,2014-07-14T11:58:52.228Z,Sapinero,Black_Caynon,14-501 Apple
Project,2014-07-14T11:59:08.512Z,c5KkXubrqE,2014-07-14T11:59:52.597Z,Landers,Joshua_Tree,14-501 Apple
Project,2014-07-14T12:01:21.266Z,hs9jJTXnEQ,2014-07-14T12:01:49.557Z,Waimea_Canyon,Kauai_North_Shore,14-501 Apple
Project,2014-07-14T12:01:26.963Z,WkvALhPPwH,2014-07-14T12:01:54.942Z,Waimea,Kauai_North_Shore,14-501 Apple
Project,2014-07-14T12:02:15.985Z,TzUoo1DS9G,2014-07-14T12:04:38.413Z,Drakesbad,Lassen_Volcanos,14-501 Apple
Project,2014-07-14T12:07:14.411Z,7R78R56Sx2,2014-07-14T12:10:18.929Z,Bridge,Royal_Gorge,14-501 Apple
Project,2014-07-14T12:07:18.283Z,YRi5GRwYh3,2014-07-14T12:14:17.536Z,Gorge,Royal_Gorge,14-501 Apple
Project,2014-06-20T18:27:38.747Z,2pyXrG6czW,2014-06-20T18:27:47.455Z,Sheenwater_v2,Buffalo,14-501 Apple
Project,2014-07-14T13:34:42.874Z,rbcSFctdHD,2014-07-14T13:35:19.156Z,Edinburgh,Edinburgh,14-501 Apple (AFOC)
Project,2014-07-16T12:23:03.282Z,4L5Z6xj8d3,2014-07-16T12:23:13.832Z,Gliching,Gliching,14-501 Apple (AFOC)
Project,2014-07-16T12:23:25.450Z,odFbY7y5Jz,2014-07-16T12:23:33.640Z,Utting,Utting,14-501 Apple (AFOC)
Project,2014-06-23T13:09:55.809Z,Kvbjm7jCA2,2014-06-23T13:10:11.311Z,Round_Mountain,Arches,14-501 Apple
Project,2014-07-18T14:42:22.533Z,05czRrC4Kj,2014-07-18T14:42:51.687Z,Haarlem,Ansterdam,14-501 Apple (AFOC)
Project,2014-07-18T14:42:27.351Z,HpWCRelYJc,2014-07-18T14:42:52.052Z,Ijmuiden,Ansterdam,14-501 Apple (AFOC)
Project,2014-07-18T14:42:38.253Z,EJzIBkAgUw,2014-07-18T14:42:53.048Z,Zandaam,Ansterdam,14-501 Apple (AFOC)
Project,2014-07-18T14:43:38.426Z,VYpOkz1r8h,2014-07-18T14:44:04.920Z,Assenede,Ghent,14-501 Apple (AFOC)
Project,2014-07-18T14:43:42.707Z,9ExmtWfTPg,2014-07-18T14:44:05.296Z,Ghent_cc,Ghent,14-501 Apple (AFOC)
Project,2014-07-18T14:43:48.932Z,jLa5MFP8fM,2014-07-18T14:44:05.840Z,Lochristi,Ghent,14-501 Apple (AFOC)
Project,2014-06-30T16:24:20.273Z,LgiINTXh3i,2014-06-30T19:48:40.603Z,Vach,Nuremberg,14-501 Apple (AFOC)
Project,2014-07-18T14:45:04.180Z,TK4P9yPwtQ,2014-07-18T14:45:24.982Z,Rydeback,Helsingborg,14-501 Apple (AFOC)
Project,2014-07-18T14:45:42.710Z,6aR5fQmwLp,2014-07-18T14:45:52.872Z,Helsingor,Helsingor,14-501 Apple (AFOC)
Project,2014-07-18T14:45:46.157Z,xxMs7UD4i1,2014-07-18T14:45:57.246Z,Niva,Helsingor,14-501 Apple (AFOC)
Project,2014-07-18T14:46:23.844Z,1PBZFVgHYy,2014-07-18T14:47:00.705Z,Haverhill,Boston,14-501 Apple
Project,2014-07-03T13:27:20.820Z,MftuDuGLga,2014-07-07T19:25:41.998Z,Levis,Quebec_Levis,14-501 Apple
Project,2014-07-18T14:47:55.982Z,W785OR80lm,2014-07-18T14:48:24.449Z,Monument,Colorado_Springs,14-501 Apple
Project,2014-07-03T13:27:29.744Z,lrmhVYjabx,2014-07-07T19:25:40.885Z,Quebec,Quebec_Levis,14-501 Apple
Project,2014-07-18T14:48:02.449Z,5f55hy5cSK,2014-07-18T14:48:25.432Z,Security,Colorado_Springs,14-501 Apple
Project,2014-07-18T14:48:53.087Z,7d7Uh6swRx,2014-07-18T14:49:32.605Z,Longwell,Valley_of_Fire,14-501 Apple
Project,2014-07-18T14:49:02.764Z,lFGpi6Vss8,2014-07-18T14:49:33.474Z,Muddy_Mtns,Valley_of_Fire,14-501 Apple
Project,2014-07-18T14:50:10.808Z,zG5RTgXxru,2014-07-18T14:50:38.191Z,Breukelen,Utrecht,14-501 Apple (AFOC)
Project,2014-07-18T14:50:13.721Z,ivePL9l3zj,2014-07-18T14:50:38.761Z,Houten,Utrecht,14-501 Apple (AFOC)
Project,2014-07-18T14:50:16.469Z,EfwNeyLbUT,2014-07-18T14:50:39.210Z,Overvecht,Utrecht,14-501 Apple (AFOC)
Project,2014-07-18T14:50:23.066Z,PSNnSZs87D,2014-07-18T14:50:50.996Z,Utrecht_cc,Utrecht,14-501 Apple (AFOC)
Project,2014-07-18T15:16:51.923Z,Awn4UppfQD,2014-07-18T15:17:04.153Z,Norwalk,Bridgeport,14-501 Apple
Project,2014-07-18T15:16:55.682Z,oKvbe5wd6i,2014-07-18T15:17:10.292Z,Stamford,Bridgeport,14-501 Apple
Project,2014-07-18T15:17:25.226Z,FhBOmUIdlb,2014-07-18T15:17:59.590Z,Chinle,Caynon_De_Chelly,14-501 Apple
Project,2014-07-18T15:18:17.703Z,1Zb8Mqu9Bn,2014-07-18T15:18:38.890Z,Blackjack,Catalina_Island,14-501 Apple
Project,2014-07-21T17:44:40.815Z,NdiX7WLBvI,2014-07-21T17:45:32.183Z,Cayucos,San_Luis_Obispo,14-501 Apple
Project,2014-07-21T17:46:02.637Z,6camFmHzvM,2014-07-21T17:46:30.165Z,Andover_v2,Witchita,14-501 Apple
Project,2014-07-21T17:46:07.376Z,BgYgN0qfjo,2014-07-21T17:46:30.531Z,Maize_v2,Witchita,14-501 Apple
Project,2014-07-21T17:46:55.511Z,jwzLJsRMcn,2014-07-21T17:47:12.662Z,Allentown,Allentown,14-501 Apple
Project,2014-07-21T17:46:58.660Z,XTabCk4E5s,2014-07-21T17:47:13.006Z,Emmaus,Allentown,14-501 Apple
Project,2014-07-21T17:47:00.621Z,CVOqajgnlv,2014-07-21T17:47:13.361Z,Easton,Allentown,14-501 Apple
Project,2014-07-21T17:47:05.187Z,CHMtUpR88q,2014-07-21T17:48:16.251Z,Nazareth,Allentown,14-501 Apple
Project,2014-07-21T17:48:37.828Z,TnG4ekB6ok,2014-07-21T17:49:40.241Z,Garrison,Baltimore,14-501 Apple
Project,2014-07-21T17:48:39.354Z,NiM8gVDhA5,2014-07-21T17:49:40.574Z,Laurel,Baltimore,14-501 Apple
Project,2014-07-21T17:48:43.684Z,qV5IKkM4Ck,2014-07-21T17:49:40.965Z,Pasadena,Baltimore,14-501 Apple
Project,2014-07-21T17:49:20.253Z,ofofdMwaEY,2014-07-21T17:49:41.349Z,Perry_Hall,Baltimore,14-501 Apple
Project,2014-07-21T17:49:23.775Z,d4k1gvaR4z,2014-07-21T17:49:41.682Z,Severn,Baltimore,14-501 Apple
Project,2014-07-21T17:49:28.284Z,7neHLpkTx9,2014-07-21T17:49:42.056Z,Towson,Baltimore,14-501 Apple
Project,2014-07-21T17:50:16.999Z,hhFhHkLIjZ,2014-07-21T17:50:34.859Z,Westfield,Springfield,14-501 Apple
Project,2014-07-21T17:51:25.349Z,ktVckeXVhR,2014-07-21T17:52:14.277Z,Antwerp_CC,Antwerp,14-501 Apple (AFOC)
Project,2014-07-21T17:51:27.642Z,Yhnu6TXDY5,2014-07-21T17:52:14.668Z,Beveren,Antwerp,14-501 Apple (AFOC)
Project,2014-07-21T17:51:29.873Z,sVzGHndNJ9,2014-07-21T17:52:15.015Z,Boom,Antwerp,14-501 Apple (AFOC)
Project,2014-07-21T17:51:41.575Z,ZPX3uDWVSb,2014-07-21T17:52:17.384Z,Schoten_v2,Antwerp,14-501 Apple (AFOC)
Project,2014-07-21T17:53:01.581Z,H2kv6Sklh6,2014-07-21T17:53:29.720Z,Bierstadt,Wiesbaden,14-501 Apple (AFOC)
Project,2014-07-21T17:53:04.881Z,eaycd3fFDO,2014-07-21T17:53:30.177Z,Klarenthal,Wiesbaden,14-501 Apple (AFOC)
Project,2014-07-21T17:53:11.744Z,1Fuzf0zqka,2014-07-21T17:53:30.977Z,Walluf,Wiesbaden,14-501 Apple (AFOC)
Project,2014-07-21T17:53:15.742Z,ZHR8smJOLy,2014-07-21T17:53:35.256Z,Mainz,Wiesbaden,14-501 Apple (AFOC)
Project,2014-07-22T12:21:22.831Z,E89uPYLnYi,2014-07-22T12:21:39.276Z,Hanover,Hanover,14-501 Apple
Project,2014-07-18T14:45:46.157Z,xxMs7UD4i1,2014-07-18T14:45:57.246Z,Niva,Helsingor,14-501 Apple (AFOC)
Project,2014-07-22T19:10:38.855Z,Pj2wpsxSxP,2014-07-22T19:11:32.166Z,Pawtucket,Providence,14-501 Apple
Project,2014-07-22T19:11:06.256Z,JA2EPvupn6,2014-07-22T19:11:32.650Z,Warwick,Providence,14-501 Apple
Project,2014-07-22T19:14:58.132Z,kBqQ8LSAi5,2014-07-22T19:15:53.938Z,Carbondale,Scranton,14-501 Apple
Project,2014-07-22T19:15:00.959Z,U7MQcx3mYu,2014-07-22T19:15:54.263Z,Cary_Mtn,Scranton,14-501 Apple
Project,2014-07-22T19:15:10.443Z,X6hGFwwcgu,2014-07-22T19:15:54.976Z,Coon_Hill,Scranton,14-501 Apple
Project,2014-07-22T19:15:14.767Z,qucayQtiRL,2014-07-22T19:15:55.385Z,High_Knob,Scranton,14-501 Apple
Project,2014-07-22T19:15:17.686Z,8JdsvlUCWl,2014-07-22T19:15:55.699Z,Laurel_Run,Scranton,14-501 Apple
Project,2014-07-22T19:15:20.310Z,roy5Be73dQ,2014-07-22T19:15:56.028Z,Nuangola,Scranton,14-501 Apple
Project,2014-07-22T19:15:27.734Z,QG0S3nhfHB,2014-07-22T19:15:56.356Z,Scranton,Scranton,14-501 Apple
Project,2014-07-22T19:15:38.644Z,zfQ4tch2zK,2014-07-22T19:15:56.641Z,Wilkesbarre,Scranton,14-501 Apple
Project,2014-07-28T12:04:10.866Z,omd1CuTEMg,2014-07-28T12:05:02.609Z,Harrisburg,Harrisburg,14-501 Apple
Project,2014-07-28T12:04:14.317Z,zFxF05V32L,2014-07-28T12:05:03.209Z,Hershey,Harrisburg,14-501 Apple
Project,2014-07-28T12:04:17.631Z,hqWvkynJj1,2014-07-28T12:05:03.650Z,Lancaster,Harrisburg,14-501 Apple
Project,2014-07-28T12:04:21.554Z,vXvDdBvYy1,2014-07-28T12:05:04.086Z,Lisburn_v2,Harrisburg,14-501 Apple
Project,2014-07-28T12:04:25.971Z,VhBUpOxCnp,2014-07-28T12:05:04.541Z,Middletown,Harrisburg,14-501 Apple
Project,2014-07-28T12:04:29.072Z,mDtNlQR8zE,2014-07-28T12:05:05.450Z,Summerdale,Harrisburg,14-501 Apple
Project,2014-07-28T12:04:38.635Z,KOYkqkE8mm,2014-07-28T12:05:09.238Z,York,Harrisburg,14-501 Apple
Project,2014-07-28T12:05:57.263Z,t8XChvC9e6,2014-07-28T12:06:20.583Z,Zgierz,Lodz,14-501 Apple (AFOC)
Project,2014-07-28T12:05:51.574Z,frgCpheBS1,2014-07-28T12:06:21.013Z,Skotniki,Lodz,14-501 Apple (AFOC)
Project,2014-07-28T12:05:47.847Z,uOcecA1QoP,2014-07-28T12:06:21.487Z,Rabien,Lodz,14-501 Apple (AFOC)
Project,2014-07-28T12:05:44.832Z,eixVxOj21d,2014-07-28T12:06:22.046Z,Pabianice,Lodz,14-501 Apple (AFOC)
Project,2014-07-28T12:05:38.243Z,cMKpRxzkxa,2014-07-28T12:06:26.434Z,Lodz,Lodz,14-501 Apple (AFOC)
Project,2014-07-28T12:07:09.818Z,RaYwf7VXrm,2014-07-28T12:07:39.509Z,Debniki,Krakow,14-501 Apple (AFOC)
Project,2014-07-28T12:07:24.458Z,PfHVuT9Guf,2014-07-28T12:07:40.388Z,Zabierzow,Krakow,14-501 Apple (AFOC)
Project,2014-07-28T12:07:30.119Z,Z9zUOlEzyb,2014-07-28T12:07:44.706Z,Zeilonki,Krakow,14-501 Apple (AFOC)
Project,2014-07-28T12:18:57.810Z,iowtGgje10,2014-07-28T12:20:31.827Z,Poughkeepsie,Syracuse,14-501 Apple
Project,2014-07-28T12:19:03.911Z,oke2ov2mcj,2014-07-28T12:19:27.423Z,Liverpool,Syracuse,14-501 Apple
Project,2014-07-28T12:19:08.268Z,n1idhw9udp,2014-07-28T12:19:27.848Z,Malinus,Syracuse,14-501 Apple
Project,2014-07-28T12:24:27.889Z,eHHWe0pj29,2014-07-28T12:24:59.685Z,Assenede,Ghent,14-501 Apple (AFOC)
Project,2014-07-28T12:24:37.388Z,Mn3By1hbQM,2014-07-28T12:25:00.034Z,Ghent_cc,Ghent,14-501 Apple (AFOC)
Project,2014-07-28T12:24:41.044Z,7RUTiOnIBm,2014-07-28T12:25:00.509Z,Lochristi,Ghent,14-501 Apple (AFOC)
Project,2014-07-28T12:24:46.835Z,K0ZKa38Yvr,2014-07-28T12:25:01.512Z,Merelbeke,Ghent,14-501 Apple (AFOC)
Project,2014-07-28T12:46:54.072Z,yz6PHO7p5B,2014-07-28T12:49:23.904Z,Brussels,Brussels,14-501 Apple (AFOC)
Project,2014-07-28T12:47:07.349Z,kqAwvlDAoJ,2014-07-28T12:47:21.437Z,Vilvoorde,Brussels,14-501 Apple (AFOC)
Project,2014-07-28T12:47:10.983Z,KJZ3P5optH,2014-07-28T12:47:21.871Z,Vorst,Brussels,14-501 Apple (AFOC)
Project,2014-07-28T12:47:54.604Z,mmeBH51sff,2014-07-28T12:49:00.431Z,Zemst,Antwerp,14-501 Apple (AFOC)
Project,2014-07-28T12:48:03.546Z,LRaZIOlQwt,2014-07-28T12:49:01.184Z,Schoten_v3,Antwerp,14-501 Apple (AFOC)
Project,2014-07-28T12:48:05.432Z,Ju44pttJSp,2014-07-28T12:49:01.601Z,Lier,Antwerp,14-501 Apple (AFOC)
Project,2014-07-28T12:48:08.351Z,kIGzJ364Nn,2014-07-28T12:49:01.962Z,Boom_v2,Antwerp,14-501 Apple (AFOC)
Project,2014-07-28T12:50:04.244Z,K8w4jJn3aC,2014-07-28T12:50:47.841Z,Airport,Marthas_Vineyard,14-501 Apple
Project,2014-07-28T12:50:14.216Z,WgHySp6neh,2014-07-28T12:50:48.587Z,Edgartown,Marthas_Vineyard,14-501 Apple
Project,2014-07-29T11:59:55.347Z,HbFBkmCtbS,2014-07-29T12:00:17.366Z,Karlsruche_v3,Karlsruche,14-501 Apple (AFOC)
Project,2014-07-29T12:00:03.728Z,gB1E6NuUxi,2014-07-29T12:00:21.973Z,Karlsruche_v4,Karlsruche,14-501 Apple (AFOC)
Project,2014-07-30T12:01:18.172Z,4m6w9y0ER1,2014-07-30T12:05:35.521Z,Karlsruche_v6,Karlsruche,14-501 Apple (AFOC)
Project,2014-07-30T12:01:25.046Z,n9bULwtqEw,2014-07-30T12:01:35.268Z,Karlsruche_v7,Karlsruche,14-501 Apple (AFOC)
Project,2014-07-31T18:46:06.931Z,dC5ogpkkX5,2014-07-31T18:46:26.416Z,Grand_Haven,Grand_Rapids,14-501 Apple
Project,2014-07-31T18:46:09.537Z,Y8hUsDkKmv,2014-07-31T18:46:26.799Z,Holland,Grand_Rapids,14-501 Apple
Project,2014-07-31T18:46:14.161Z,jkFKb6FJhR,2014-07-31T18:46:31.534Z,Kentwood,Grand_Rapids,14-501 Apple
Project,2014-07-31T18:46:45.284Z,kGkxEgdyls,2014-07-31T18:46:59.464Z,Beecher_v2,Flint,14-501 Apple
Project,2014-07-31T20:01:18.937Z,9gS4FyvgwJ,2014-07-31T20:01:31.279Z,South_Bend,South_Bend,14-501 Apple
Project,2014-07-31T20:01:22.042Z,Qa63fK2d1c,2014-07-31T20:01:42.582Z,Mishawaka,South_Bend,14-501 Apple
Project,2014-07-31T20:02:09.629Z,h7ZhiXxScH,2014-07-31T20:02:22.702Z,Lansing_v2,Lansing,14-501 Apple
Project,2014-07-31T20:30:46.782Z,9vsjV6Xdjn,2014-07-31T20:31:52.302Z,Dishman,Spokane,14-501 Apple
Project,2014-07-31T20:31:16.558Z,B5zirOmwfX,2014-07-31T20:31:53.890Z,Mead_v2,Spokane,14-501 Apple
Project,2014-07-31T20:31:23.726Z,cNdf135jOR,2014-07-31T20:31:54.331Z,Spokane,Spokane,14-501 Apple
Project,2014-08-04T14:34:05.311Z,kO9WoGmwXp,2014-08-04T14:34:39.176Z,Chesapeake,Norfolk,14-501 Apple
Project,2014-08-04T14:34:24.306Z,WS2LaW4B6I,2014-08-04T14:34:41.016Z,Norfolk,Norfolk,14-501 Apple
Project,2014-08-04T15:37:32.477Z,tCVGwdJEND,2014-08-04T15:37:53.193Z,Stige,Odense,14-501 Apple (AFOC)
Project,2014-08-04T15:37:27.330Z,6YSTEAj4an,2014-08-04T15:37:53.557Z,Odense_CC,Odense,14-501 Apple (AFOC)
Project,2014-07-29T11:59:55.347Z,HbFBkmCtbS,2014-07-29T12:00:17.366Z,Karlsruche_v3,Karlsruche,14-501 Apple (AFOC)
Project,2014-08-04T15:37:21.396Z,WLK1JNYjLl,2014-08-04T15:37:54.295Z,Dalum,Odense,14-501 Apple (AFOC)
Project,2014-08-04T15:38:18.073Z,MXwVebFMP9,2014-08-04T15:38:36.212Z,Aarhus_CC,Aarhus,14-501 Apple (AFOC)
Project,2014-08-04T15:38:20.809Z,7VxxuS3FsK,2014-08-04T15:38:36.575Z,Kolt,Aarhus,14-501 Apple (AFOC)
